temporalCentroid,LogSpecCentroid,LogSpecSpread,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,(No column name),bandsCoef1,bandsCoef2,bandsCoef3,bandsCoef4,bandsCoef5,bandsCoef6,bandsCoef7,bandsCoef8,bandsCoef9,bandsCoef10,bandsCoef11,bandsCoef12,bandsCoef13,bandsCoef14,bandsCoef15,bandsCoef16,bandsCoef17,bandsCoef18,bandsCoef19,bandsCoef20,bandsCoef21,bandsCoef22,bandsCoef23,bandsCoef24,bandsCoef25,bandsCoef26,bandsCoef27,bandsCoef28,bandsCoef29,bandsCoef30,bandsCoef31,bandsCoef32,bandsCoef33,bandsCoefSum,prj1,prj2,prj3,prj4,prj5,prj6,prj7,prj8,prj9,prj10,prj11,prj12,prj13,prj14,prj15,prj16,prj17,prj18,prj19,prj20,prj21,prj22,prj23,prj24,prj25,prj26,prj27,prj28,prj29,prj30,prj31,prj32,prj33,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,HamoPk1,HamoPk2,HamoPk3,HamoPk4,HamoPk5,HamoPk6,HamoPk7,HamoPk8,HamoPk9,HamoPk10,HamoPk11,HamoPk12,HamoPk13,HamoPk14,HamoPk15,HamoPk16,HamoPk17,HamoPk18,HamoPk19,HamoPk20,HamoPk21,HamoPk22,HamoPk23,HamoPk24,HamoPk25,HamoPk26,HamoPk27,HamoPk28,playmethod,class1,class2,label
0.8168174,-2.417801,0.6686525,-2.413522821,0.666044979,0.004541357,0.00311534,0.004258197,-0.00181427,-0.004173776,0.000925143,-0.002105324,-0.003804887,0.000585447,0.001281327,-3.39E-05,-0.003668258,63,103.7275,54.39304,129.1992,3.09e-008,-0.1137139,-0.1,-0.1777014,-0.09793381,-0.07140746,-0.1646731,-0.1686858,-0.1455997,-0.07292239,-0.1698559,-0.1038787,-0.1891506,-0.1017833,-0.1279538,-0.1343573,-0.1668534,-0.1327887,-0.1613269,-0.1585619,-0.172835,-0.2075631,-0.1893927,-0.1952329,-0.2124651,-0.216597,-0.216609,-0.2177621,-0.2179213,-0.2179122,-0.21754,-0.2174642,-0.2157769,-0.2103962,401.6158,-0.9920622,-0.1187437,-0.01228458,0.02179365,-0.02417971,0.00169691,0.002965767,0.006502013,-0.01282856,0.002330229,-0.002885099,-0.009594574,-0.002868625,-0.001782145,0.000508193,0.001725104,0.007230117,0.0036853,0.005404553,-0.006635,-0.001409262,0.002031541,-0.000256918,-0.001144042,0.002965014,-0.001916093,-0.000496133,-0.00166231,3.85E-05,-0.000789591,-0.000587523,-0.00013043,0.000114919,-0.9920622,0.02179365,-0.03434135,38.71665,0.1706567,-0.6691447,0.9896856,0.884086,0.8906215,0.8006946,0.7796038,0.6591428,0.7858413,0.6112763,0.6987797,?,0.7068221,?,0.6454115,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.417801,0.6686525,-2.413522821,0.666044979,0.004541357,0.00311534,0.004258197,-0.00181427,-0.004173776,0.000925143,-0.002105324,-0.003804887,0.000585447,0.001281327,-3.39E-05,0.000337997,63,103.7275,54.39304,129.1992,3.09e-008,-0.1137139,-0.1,-0.1777014,-0.09793381,-0.07140746,-0.1646731,-0.1686858,-0.1455997,-0.07292239,-0.1698559,-0.1038787,-0.1891506,-0.1017833,-0.1279538,-0.1343573,-0.1668534,-0.1327887,-0.1613269,-0.1585619,-0.172835,-0.2075631,-0.1893927,-0.1952329,-0.2124651,-0.216597,-0.216609,-0.2177621,-0.2179213,-0.2179122,-0.21754,-0.2174642,-0.2157769,-0.2103962,401.6158,-0.9920622,-0.1187437,-0.01228458,0.02179365,-0.02417971,0.00169691,0.002965767,0.006502013,-0.01282856,0.002330229,-0.002885099,-0.009594574,-0.002868625,-0.001782145,0.000508193,0.001725104,0.007230117,0.0036853,0.005404553,-0.006635,-0.001409262,0.002031541,-0.000256918,-0.001144042,0.002965014,-0.001916093,-0.000496133,-0.00166231,3.85E-05,-0.000789591,-0.000587523,-0.00013043,0.000114919,-0.9920622,0.02179365,-0.03434135,38.71665,0.1706567,-0.6691447,0.9896856,0.884086,0.8906215,0.8006946,0.7796038,0.6591428,0.7858413,0.6112763,0.6987797,?,0.7068221,?,0.6454115,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.417144,0.7004074,-2.415205402,0.70082824,0.003343916,0.004062716,-0.003392173,-0.003169988,-0.004811649,-0.002976936,-0.003596659,-0.003017372,0.004257264,-0.001383914,0.001710507,0.003019914,57,105.258,59.47904,129.1992,8.16e-008,-0.1133861,-0.1,-0.1562951,-0.09318459,-0.06691525,-0.1709172,-0.1668503,-0.1549607,-0.06977276,-0.1768571,-0.09895589,-0.1871403,-0.09413646,-0.120831,-0.1293394,-0.150425,-0.1232835,-0.1685806,-0.1539155,-0.1605716,-0.2125266,-0.1895072,-0.2075573,-0.2047087,-0.2209826,-0.2205067,-0.2228497,-0.2213233,-0.2224551,-0.2219647,-0.2209754,-0.2214019,-0.2144165,394.9692,-0.9891489,-0.1389036,0.005416992,0.02513697,-0.02225847,-0.007570914,0.01040936,0.02396253,-0.01015829,0.007318907,-0.007138443,-0.001943803,-0.000731883,0.005481005,0.002227666,0.004977601,-0.003915317,-0.001771226,-0.003754892,0.003725625,-0.001583106,-0.006698589,0.000818231,-0.002311057,-0.002833741,0.002050045,0.002774841,0.000282661,0.00017823,0.001139903,-0.000799385,-6.59E-05,-0.000133975,-0.9891489,0.02513697,-0.03350972,39.96842,0.1708219,-0.6691447,0.9861489,0.8899473,0.9049358,0.8164014,0.7873378,0.7135471,0.8048057,0.6802932,0.6656648,0.5446174,0.717912,0.6181522,0.6603409,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.415103,0.6589671,-2.417262103,0.65800842,-0.002528451,-0.003907778,0.002155102,0.004189962,0.004087675,-0.00258462,0.003589743,0.001705634,0.00111936,-0.000974684,-0.001449221,0.002542358,60,104.5041,58.29342,129.1992,6.03e-008,-0.1238014,-0.1,-0.1763026,-0.09535471,-0.06961871,-0.175215,-0.178183,-0.1498025,-0.07220379,-0.168531,-0.102568,-0.1739564,-0.09833963,-0.1258876,-0.1338857,-0.1581434,-0.128375,-0.171975,-0.1589931,-0.1689488,-0.2059459,-0.1915938,-0.2053905,-0.206457,-0.2139514,-0.2151596,-0.215883,-0.2174226,-0.2180802,-0.2183461,-0.2190433,-0.2184202,-0.2117119,389.1646,-0.9911096,-0.1229898,-0.01258037,0.02234537,-0.0284346,-0.00475629,0.00931266,0.01408591,-0.01579171,0.01520584,0.00128924,0.008165336,-0.007206034,-0.009535827,0.006597265,0.002220531,0.002419393,0.005412612,-0.002021376,0.003093745,-0.003087695,-0.000489619,-4.61E-06,-0.000313259,0.000101659,0.000167997,-0.000667649,-1.74E-05,-0.00102549,0.000140642,0.000722297,0.00028335,-0.000522387,-0.9911096,0.02234537,-0.03360576,39.86784,0.1708031,-0.6691447,0.9870143,0.8880465,0.9013931,0.8117643,0.7839725,0.7016207,0.8002503,0.6581613,0.6663283,0.551879,0.7144793,0.5831878,0.6494014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.413819,0.689737,-2.410155492,0.693868208,0.002674529,-0.001108312,0.001483303,0.003110813,-0.000783966,-0.004823936,0.002229877,-0.004794055,-0.003750819,-0.004434803,0.002694243,-0.002272829,59,104.6731,56.70308,129.1992,7.03e-008,-0.1134069,-0.1,-0.1654046,-0.09825987,-0.07127287,-0.1777365,-0.1770137,-0.1564054,-0.07309362,-0.1672737,-0.103879,-0.1789403,-0.1004675,-0.1277313,-0.1350522,-0.1631044,-0.1312576,-0.1676737,-0.1605682,-0.1721993,-0.2058294,-0.1914643,-0.2019775,-0.2104726,-0.21406,-0.2148933,-0.2154523,-0.2172086,-0.2175986,-0.2173696,-0.2184205,-0.2176225,-0.2111909,392.7879,-0.992059,-0.1197704,-0.00745486,0.01602992,-0.02367108,-0.006334358,0.00543268,0.01157702,-0.005454179,0.0153625,-0.002274776,0.00480206,0.00113913,-0.008051668,0.00196745,-0.001908193,0.000624106,0.001880363,-0.000909774,-0.000266523,0.000784643,-0.000825076,0.003287192,-0.000918004,-5.41E-05,-0.002543123,-0.001644225,-0.001096528,-0.001125472,-0.000536251,7.5E-05,-0.000240712,-0.000346461,-0.992059,0.01602992,-0.03377342,38.53175,0.17077,-0.6691447,0.9890969,0.8878478,0.8965699,0.8076459,0.7833838,0.6888904,0.7935993,0.6438103,0.6827742,?,0.7088119,0.549927,0.6484626,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.394008,0.5812757,-2.390124469,0.580828576,0.003533444,0.002494654,0.001548134,-0.003568624,0.003409318,0.002711361,0.00214528,-0.00425322,-0.003825205,0.000505117,-0.002569276,-0.002460596,63,103.2804,50.55764,129.1992,3.41e-008,-0.130912,-0.1,-0.1682471,-0.1042744,-0.07643566,-0.168543,-0.1783013,-0.1535291,-0.07612112,-0.1663954,-0.1099384,-0.1807435,-0.1148272,-0.1401993,-0.1402892,-0.1892167,-0.1391035,-0.1540884,-0.1636213,-0.1790144,-0.2025254,-0.1900854,-0.1882224,-0.2069901,-0.2096711,-0.2098702,-0.2114588,-0.2115681,-0.2129539,-0.2131009,-0.2130838,-0.2129942,-0.2060574,406.4551,-0.9945548,-0.0939012,-0.03248694,0.008391265,-0.01875528,0.003786782,-0.003715724,-0.007277961,-0.01143502,0.005838517,-0.006208765,0.007052843,0.005138476,-0.001216996,-0.01106026,-0.002369273,0.004570936,0.002981419,-0.002347746,-0.00240733,0.002534547,0.004494104,-0.001409099,-0.000963502,-3.56E-05,0.001712404,0.00010085,-0.000356549,0.00071733,0.000866811,-0.000527495,0.000600959,-0.000241652,-0.9945548,0.008391265,-0.03462072,38.18574,0.1706002,-0.6691447,0.995305,0.877631,0.8572102,0.7723537,0.767765,0.5688573,0.7733114,?,0.7271842,?,0.7007808,?,0.6325551,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.390137,0.577668,-2.387480441,0.581447166,-0.004927463,0.000975666,0.004925029,0.004126391,0.000788231,-0.000738048,-0.003113821,0.002805656,-0.00398379,0.00206068,-0.003044233,-0.000920256,63,102.7958,48.37721,129.1992,1.61e-009,-0.1217574,-0.1,-0.1677155,-0.1013044,-0.08004883,-0.1697606,-0.1726593,-0.1454286,-0.07746451,-0.1696008,-0.1181176,-0.1809696,-0.133201,-0.1558075,-0.1430611,-0.1974288,-0.1414311,-0.1464981,-0.1588645,-0.179911,-0.2067758,-0.183931,-0.197876,-0.2071624,-0.2095816,-0.2110057,-0.209988,-0.2089735,-0.2088898,-0.2084471,-0.207954,-0.2076603,-0.2010793,428.0807,-0.9955368,-0.08050098,-0.0403397,0.001637945,-0.009991467,0.002767438,-0.005363458,-0.02076519,-0.004045939,-0.008551707,-0.003027545,0.001819571,0.003504094,0.003862029,-0.000599973,0.001051004,-0.0063589,-0.002833968,0.00566323,0.000887588,0.000191506,-0.003315084,0.001401851,0.000612529,0.001074699,-0.000444277,0.000118444,0.001386273,0.000122538,3.19E-05,-0.000221543,-0.000167915,-4.39E-05,-0.9955368,0.00566323,-0.03502957,37.42911,0.1705167,-0.6691447,0.8197004,1.340072,0.8043043,0.8215854,1.336844,0.8251945,?,1.113799,?,?,1.019005,?,?,0.8124437,?,?,0.8317245,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.390137,0.577668,-2.387480441,0.581447166,-0.004927463,0.000975666,0.004925029,0.004126391,0.000788231,-0.000738048,-0.003113821,0.002805656,-0.00398379,0.00206068,-0.003044233,0.000696734,63,102.7958,48.37721,129.1992,1.61e-009,-0.1217574,-0.1,-0.1677155,-0.1013044,-0.08004883,-0.1697606,-0.1726593,-0.1454286,-0.07746451,-0.1696008,-0.1181176,-0.1809696,-0.133201,-0.1558075,-0.1430611,-0.1974288,-0.1414311,-0.1464981,-0.1588645,-0.179911,-0.2067758,-0.183931,-0.197876,-0.2071624,-0.2095816,-0.2110057,-0.209988,-0.2089735,-0.2088898,-0.2084471,-0.207954,-0.2076603,-0.2010793,428.0807,-0.9955368,-0.08050098,-0.0403397,0.001637945,-0.009991467,0.002767438,-0.005363458,-0.02076519,-0.004045939,-0.008551707,-0.003027545,0.001819571,0.003504094,0.003862029,-0.000599973,0.001051004,-0.0063589,-0.002833968,0.00566323,0.000887588,0.000191506,-0.003315084,0.001401851,0.000612529,0.001074699,-0.000444277,0.000118444,0.001386273,0.000122538,3.19E-05,-0.000221543,-0.000167915,-4.39E-05,-0.9955368,0.00566323,-0.03502957,37.42911,0.1705167,-0.6691447,0.8197004,1.340072,0.8043043,0.8215854,1.336844,0.8251945,?,1.113799,?,?,1.019005,?,?,0.8124437,?,?,0.8317245,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.378388,0.565647,-2.374858398,0.560922465,-0.004096228,0.000496076,-0.002762036,0.00037488,-0.000445715,0.002044229,-0.003541366,0.002032455,0.001273234,-0.002498678,0.001884989,-0.004305316,63,103.5323,47.46208,129.1992,1.47e-009,-0.1256255,-0.1,-0.1720113,-0.1005181,-0.08005252,-0.1649282,-0.1655347,-0.1502164,-0.07724809,-0.1731585,-0.1188258,-0.1826314,-0.1245001,-0.1556423,-0.142715,-0.2038217,-0.1404991,-0.1445684,-0.15686,-0.1779029,-0.2116391,-0.1803864,-0.1978766,-0.2107191,-0.213323,-0.2116657,-0.2114651,-0.2096265,-0.2095357,-0.2076397,-0.2064585,-0.2070327,-0.2000569,434.8614,-0.9954075,-0.08111681,-0.04289813,0.00353341,-0.003994132,0.01039892,-0.009803717,-0.01183668,-0.003806056,-0.01103769,-0.007358004,-0.006758077,0.002408746,-0.000534789,-0.000275453,0.000724322,-0.002977945,0.001025327,0.001871054,0.004532262,0.005558334,-0.007519605,-0.001215789,0.001374072,-0.000810364,-0.000798374,0.000275674,-0.000341954,0.000210616,0.00060491,-0.001083094,0.000557438,-0.000202326,-0.9954075,0.01039892,-0.03505156,37.71082,0.1705122,-0.6691447,0.8863559,1.348442,?,0.9022244,1.3457,0.8298583,?,1.111758,?,?,1.056819,?,?,0.8322295,?,?,0.8248778,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.361834,0.5955839,-2.364907589,0.595975681,0.004614316,-0.00235447,-0.00165407,-0.004141858,0.000275051,-0.001430051,0.004430866,-0.004888218,-0.000699988,0.004021493,-0.003437788,0.000415404,63,104.9004,49.06716,129.1992,9.19e-009,-0.1198986,-0.1,-0.1738982,-0.1087117,-0.08121734,-0.1739399,-0.1791594,-0.1546672,-0.0779517,-0.1655772,-0.1175328,-0.1788946,-0.1406682,-0.155684,-0.1435776,-0.192161,-0.1418146,-0.148453,-0.16259,-0.18215,-0.2010926,-0.1861584,-0.1952832,-0.2044124,-0.2072996,-0.2079986,-0.2082992,-0.2087214,-0.2090226,-0.2091677,-0.2083258,-0.2071583,-0.2014833,420.3262,-0.9958795,-0.07532176,-0.03921227,-0.002625061,-0.01358294,-0.005088296,-0.002064553,-0.02181239,0.004383184,-0.003034469,-0.00759355,0.007751676,-0.004709627,-0.004612569,-0.000620961,-0.007765444,0.00101222,0.00084869,0.004646092,-0.000404933,0.002106848,-0.002089985,0.005148997,0.000273722,-0.000168519,0.002378276,0.000430428,-0.000331644,-0.000648998,1.13E-05,0.000176688,8.34E-05,0.000142962,-0.9958795,0.007751676,-0.03509615,37.56789,0.1705031,-0.6691447,0.8289451,1.330836,0.8628699,0.8337298,1.333934,0.888009,0.7894168,1.120605,?,?,1.017212,?,?,0.802693,?,?,0.8433345,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.315289,2.723397,-2.318658314,2.719265781,0.003065503,-0.003212471,0.000241018,-0.001291784,0.001035021,-0.003433323,0.003465861,0.004491239,0.000933517,0.003257811,-0.003160434,-0.000404375,128,224.9369,186.5484,261.0901,9.09e-012,-0.1084279,-0.1,-0.1830534,-0.1719464,-0.1721736,-0.1786499,-0.1762556,-0.164232,-0.1244399,-0.176197,-0.1783193,-0.1787651,-0.1082999,-0.1828577,-0.1333139,-0.1895309,-0.1519105,-0.1282996,-0.1502977,-0.1645842,-0.1951929,-0.1832426,-0.1931206,-0.195655,-0.1938602,-0.1939398,-0.1939949,-0.1939385,-0.1916054,-0.1903655,-0.1900529,-0.1889645,-0.1826597,530.7256,-0.9974835,0.06508328,0.01742203,0.0124731,0.001151124,0.003984507,-0.01196139,-0.003640087,-0.005113117,-0.004662142,0.001244399,0.00183926,-0.004436018,-0.002064118,0.005184134,0.001850368,1.21E-05,-0.001244067,-0.000613402,-0.005703714,0.001590558,-0.001651893,-0.002174762,0.000560765,-0.00068287,-0.000704087,-0.000939258,-0.000748344,0.000505353,-0.001569017,-0.000133978,-0.001111718,1.12E-05,-0.9974835,0.06508328,-0.02829471,36.33606,0.1717627,-0.6691447,1.092075,0.9070032,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.302662,0.5507964,-2.306565706,0.551701494,-0.002879624,-0.001507217,0.002092325,-0.001287683,0.002924304,0.000418746,0.001156823,0.001439752,-0.003301134,0.003444276,0.004640638,0.003553683,63,108.7148,49.86693,129.1992,4.52e-009,-0.132264,-0.1,-0.1669837,-0.1089597,-0.08459344,-0.1709343,-0.1676405,-0.1460875,-0.07934461,-0.1744761,-0.1233551,-0.1823217,-0.1214702,-0.1624462,-0.1475245,-0.1934078,-0.1444626,-0.1475856,-0.1599394,-0.180452,-0.2049634,-0.1828639,-0.1961997,-0.206244,-0.2085653,-0.2087282,-0.2099418,-0.209941,-0.2097796,-0.2080615,-0.2071319,-0.2069421,-0.201102,427.6325,-0.9964216,-0.07101403,-0.04155365,-0.002376749,-0.005474917,0.009729467,-0.007344485,-0.003823319,-0.003188416,-0.001580147,-0.008116658,-0.000320362,-0.003268294,0.002723252,-0.000854311,-0.000564982,-0.005561326,-0.000790026,-0.001391312,0.000797299,-0.0045351,-0.001892474,0.001846344,0.000318247,0.002292894,0.002891966,-0.000163182,-0.000187569,0.000587895,-0.001156195,-0.000703723,0.000233982,-0.000100387,-0.9964216,0.009729467,-0.0345746,36.68311,0.1706096,-0.6691447,0.8998586,1.32217,?,0.8284695,1.334942,0.8010238,0.7919317,1.094436,?,?,1.069254,?,?,0.7928757,?,?,0.798563,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.181706,1.374571,-2.182421943,1.376835054,-0.003601075,-0.002242205,-0.003130701,0.001581053,0.002557624,-0.004886663,-0.004611377,0.001566141,-0.003089733,-0.002509572,0.003137203,-0.003295351,65,141.6108,135.3465,131.8909,1.82e-012,-0.118389,-0.1,-0.1635134,-0.1538602,-0.1295264,-0.169306,-0.1764524,-0.1646927,-0.1040857,-0.1728677,-0.1711778,-0.1866911,-0.1261844,-0.1880123,-0.1333302,-0.1923637,-0.1508269,-0.1592885,-0.163027,-0.1649229,-0.1959009,-0.1947942,-0.1910562,-0.1979106,-0.1980642,-0.1970246,-0.194032,-0.1969955,-0.1954544,-0.1944563,-0.195309,-0.1925047,-0.1871582,484.3487,-0.9992234,0.01968082,-0.01551959,-0.01166591,0.01227329,-0.01659558,0.009366205,0.008435728,-0.00039383,-0.004912281,-0.002227607,0.006830039,0.00195354,0.002436591,-0.005829904,-0.001236286,0.001771356,0.000546377,0.004517486,-0.00414308,0.003028974,0.004007167,-0.000830205,0.0023872,0.001852232,0.001317696,0.000658252,-0.000678776,-0.001700661,-9.01E-06,-0.00037295,-0.000601594,-0.000182517,-0.9992234,0.01968082,-0.02985031,35.66984,0.1714992,-0.6691447,0.8617838,1.052425,?,?,1.192922,?,?,?,?,?,1.007527,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.160055,1.175562,-2.156887926,1.179847354,-0.004661176,-0.0046181,0.002807352,-0.002337938,0.003375285,-0.003497828,-0.000832856,-0.000151169,-0.001185603,0.003464389,0.000999014,0.001102149,63,136.2663,121.2558,131.8909,2.52e-012,-0.1204491,-0.1,-0.162046,-0.1426624,-0.1224333,-0.1622868,-0.1660844,-0.1636057,-0.1023557,-0.1768649,-0.1772924,-0.1778123,-0.1326497,-0.1895039,-0.1316444,-0.1880707,-0.1526149,-0.154054,-0.1615836,-0.1682719,-0.1999994,-0.1958407,-0.1949289,-0.1994722,-0.2035409,-0.2022417,-0.1967312,-0.1993795,-0.1967877,-0.1965534,-0.1962507,-0.1948049,-0.1902948,476.3692,-0.9990525,0.008182625,-0.01774513,-0.02046711,0.02150989,-0.01493724,0.0115584,0.003765776,0.001782354,-0.007186175,-0.002815155,-0.000890646,-0.004578933,0.006556073,0.001370132,0.004595891,0.003251588,0.007107384,-0.003292558,0.003980605,-0.001091191,0.000104488,2.56E-05,0.000326256,0.000582307,-0.002331078,0.002391234,-0.00012528,-0.00268119,0.000717138,0.000998029,-8.55E-05,-0.000162776,-0.9990525,0.02150989,-0.03026172,35.94922,0.1714271,-0.6691447,0.9432726,1.002023,0.8584501,?,?,?,?,?,?,?,?,1.073175,?,?,?,?,?,?,?,?,?,?,?,?,0.9478732,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.152447,1.549153,-2.155707773,1.546760598,-0.001466839,0.002855691,0.002611906,0.004632968,0.003312406,0.001665393,-0.004757685,-0.003538183,-0.004492978,-0.001716816,0.000623354,-0.000898918,83,153.2425,149.2212,258.3984,3.52e-013,-0.1181895,-0.1,-0.1632846,-0.1553749,-0.1312134,-0.1766353,-0.1715532,-0.1638291,-0.1073122,-0.1792441,-0.1683827,-0.1784893,-0.1190351,-0.1908386,-0.1389136,-0.1944884,-0.1473971,-0.1730906,-0.1593242,-0.1641223,-0.1957386,-0.1876518,-0.1914432,-0.1960668,-0.1970425,-0.1978398,-0.1965686,-0.195588,-0.1937839,-0.1938629,-0.1946606,-0.1930886,-0.1856556,490.6424,-0.99896,0.02234532,-0.01787613,-0.01165244,0.005843487,-0.01646262,0.007829629,0.02065264,-0.004837616,-0.007100159,0.000467737,0.007534425,0.01005253,-0.004163825,0.002548039,-0.005183244,-0.002663977,-0.004219808,0.000794073,0.001615181,-0.003381361,0.001349633,0.000206986,-0.001272312,0.001497416,0.000798589,0.000765348,0.000584333,0.000512939,-0.000258966,0.000551144,-0.000255614,-0.001055875,-0.99896,0.02234532,-0.03010286,36.17565,0.1714551,-0.6691447,0.8971787,1.050739,?,?,1.194026,?,?,?,?,?,1.055353,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.139955,1.385283,-2.138863672,1.385597472,-0.00264028,0.000634782,0.002787068,-0.001734348,0.004125824,-0.002177192,-0.004808035,0.002634298,-0.004323642,-0.00104838,-0.00055786,0.00181714,81,148.1179,144.5424,255.7068,4.94e-013,-0.1192682,-0.1,-0.1769611,-0.1443527,-0.1275894,-0.1788426,-0.175052,-0.167478,-0.1060985,-0.1809778,-0.1705743,-0.178937,-0.121007,-0.1899206,-0.1357555,-0.1936398,-0.1475856,-0.16444,-0.1591754,-0.163066,-0.1975991,-0.1891393,-0.1928402,-0.1956605,-0.1977163,-0.1965603,-0.1958852,-0.1964821,-0.1940826,-0.1925935,-0.1932357,-0.1910995,-0.1865517,490.5929,-0.999143,0.01901338,-0.02167116,-0.003866413,0.008726326,-0.01776114,0.006237691,0.01235972,-0.00134559,-0.007187656,0.005616924,0.00257081,-0.000992836,-0.01169147,0.001221858,-0.00263156,-0.002397075,8.61E-05,-0.002349347,0.004454899,-0.000879184,0.000964271,-0.000812673,0.001500173,-0.000898347,0.002446543,0.001369557,0.000264308,-0.000422373,-0.001026588,0.000347669,-0.000172825,0.000636092,-0.999143,0.01901338,-0.03052827,35.66247,0.1713799,-0.6691447,0.8424358,1.073602,?,?,1.183739,?,?,?,?,?,1.02848,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.139689,1.209534,-2.137776994,1.213188326,0.00381578,0.001765096,-0.000896595,0.004074937,-0.003781065,-0.00372889,-0.003587004,-0.002272782,-0.002029987,0.00455719,-0.00304709,0.00423635,63,139.057,127.5724,131.8909,1.49e-012,-0.1197356,-0.1,-0.1621804,-0.1415918,-0.1253304,-0.1798343,-0.1729114,-0.1609374,-0.1025925,-0.1738159,-0.1753901,-0.1898163,-0.1292303,-0.1841633,-0.1319363,-0.1845711,-0.1516247,-0.1562542,-0.1618211,-0.1664208,-0.1980015,-0.1939098,-0.1929198,-0.198149,-0.1997261,-0.1973799,-0.1950106,-0.1966735,-0.1959926,-0.1961549,-0.1938447,-0.1938099,-0.1874215,481.7665,-0.9992489,0.0119338,-0.01657716,-0.006488443,0.01199699,-0.02239183,0.00942828,0.002578539,-0.000697901,-0.002212486,0.001023455,0.001599705,-0.000610339,0.005350438,-0.004121261,0.005172117,-0.01115101,0.001059065,-2.05E-05,-0.007682715,-0.002016573,0.004452802,0.001746326,0.001819814,-6.25E-07,-0.000956792,0.001257881,-0.000904838,-0.000734099,0.000452213,0.000482201,0.000787208,-0.000392318,-0.9992489,0.01199699,-0.0307596,35.46911,0.1713385,-0.6691447,?,1.020382,?,?,0.8710412,?,?,?,?,?,?,1.09779,?,?,?,?,?,?,?,?,?,?,?,?,0.9492526,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.8168174,-2.139689,1.209534,-2.137776994,1.213188326,0.00381578,0.001765096,-0.000896595,0.004074937,-0.003781065,-0.00372889,-0.003587004,-0.002272782,-0.002029987,0.00455719,-0.00304709,0.008561729,63,139.057,127.5724,131.8909,1.49e-012,-0.1197356,-0.1,-0.1621804,-0.1415918,-0.1253304,-0.1798343,-0.1729114,-0.1609374,-0.1025925,-0.1738159,-0.1753901,-0.1898163,-0.1292303,-0.1841633,-0.1319363,-0.1845711,-0.1516247,-0.1562542,-0.1618211,-0.1664208,-0.1980015,-0.1939098,-0.1929198,-0.198149,-0.1997261,-0.1973799,-0.1950106,-0.1966735,-0.1959926,-0.1961549,-0.1938447,-0.1938099,-0.1874215,481.7665,-0.9992489,0.0119338,-0.01657716,-0.006488443,0.01199699,-0.02239183,0.00942828,0.002578539,-0.000697901,-0.002212486,0.001023455,0.001599705,-0.000610339,0.005350438,-0.004121261,0.005172117,-0.01115101,0.001059065,-2.05E-05,-0.007682715,-0.002016573,0.004452802,0.001746326,0.001819814,-6.25E-07,-0.000956792,0.001257881,-0.000904838,-0.000734099,0.000452213,0.000482201,0.000787208,-0.000392318,-0.9992489,0.01199699,-0.0307596,35.46911,0.1713385,-0.6691447,?,1.020382,?,?,0.8710412,?,?,?,?,?,?,1.09779,?,?,?,?,?,?,?,?,?,?,?,?,0.9492526,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
