Id,Instrument
442,Saxophone
443,Saxophone
444,Trumpet
445,Clarinet
446,Saxophone
447,Trumpet
448,Trumpet
449,Clarinet
450,ElectricGuitar
451,Clarinet
452,Saxophone
453,Trombone
454,Clarinet
455,Trumpet
456,Clarinet
457,Piano
458,ElectricGuitar
459,Clarinet
460,Clarinet
461,Oboe
462,Trumpet
463,Saxophone
464,Trumpet
465,Trumpet
466,Trumpet
467,Clarinet
468,Violin
469,Trumpet
470,Clarinet
471,Saxophone
472,Clarinet
473,Saxophone
474,Trumpet
475,Saxophone
476,Piano
477,Clarinet
478,Clarinet
479,Clarinet
480,Saxophone
481,ElectricGuitar
482,Saxophone
483,ElectricGuitar
484,Oboe
485,ElectricGuitar
486,Piano
487,ElectricGuitar
488,Trumpet
489,Trumpet
490,Trumpet
491,Clarinet
492,Saxophone
493,Piano
494,Trumpet
495,Clarinet
496,Trumpet
497,ElectricGuitar
498,Clarinet
499,Trumpet
500,ElectricGuitar
501,Trumpet
502,Saxophone
503,DoubleBass
504,ElectricGuitar
505,Trumpet
506,Clarinet
507,Oboe
508,Clarinet
509,Clarinet
510,Saxophone
511,Saxophone
512,Clarinet
513,Trumpet
514,Trumpet
515,Trumpet
516,ElectricGuitar
517,Saxophone
518,ElectricGuitar
519,Trumpet
520,Trumpet
521,Clarinet
522,Saxophone
523,Clarinet
524,Clarinet
525,Clarinet
526,Trumpet
527,Clarinet
528,Clarinet
529,DoubleBass
530,Trumpet
531,Clarinet
532,Clarinet
533,Saxophone
534,Violin
535,Clarinet
536,DoubleBass
537,Clarinet
538,Saxophone
539,ElectricGuitar
540,Trumpet
541,Piano
542,ElectricGuitar
543,Trumpet
544,Trumpet
545,Trumpet
546,Trumpet
547,Saxophone
548,DoubleBass
549,Clarinet
550,Saxophone
551,Clarinet
552,DoubleBass
553,Accordian
554,ElectricGuitar
555,Oboe
556,Piano
557,Trumpet
558,Saxophone
559,Violin
560,Clarinet
561,Clarinet
562,Clarinet
563,Clarinet
564,Trumpet
565,Clarinet
566,Violin
567,Clarinet
568,ElectricGuitar
569,Trombone
570,Trumpet
571,Clarinet
572,Clarinet
573,Clarinet
574,Saxophone
575,Clarinet
576,Piano
577,Trumpet
578,Oboe
579,Trumpet
580,Piano
581,Trumpet
582,Saxophone
583,Trombone
584,Clarinet
585,Trumpet
586,Saxophone
587,Clarinet
588,Clarinet
589,Saxophone
590,Oboe
591,Saxophone
592,Trumpet
593,Trumpet
594,Oboe
595,ElectricGuitar
596,Piano
597,Saxophone
598,Clarinet
599,Saxophone
600,Clarinet
601,Piano
602,Saxophone
603,Clarinet
604,Trumpet
605,Violin
606,Clarinet
607,Piano
608,Saxophone
609,ElectricGuitar
610,Clarinet
611,Saxophone
612,Violin
613,Trombone
614,Accordian
615,Saxophone
616,Violin
617,Clarinet
618,Oboe
619,Clarinet
620,Trombone
621,Saxophone
622,ElectricGuitar
623,Clarinet
624,Saxophone
625,Trumpet
626,Clarinet
627,DoubleBass
628,Saxophone
629,Clarinet
630,DoubleBass
631,DoubleBass
632,Saxophone
633,Saxophone
634,Trombone
635,Piano
636,ElectricGuitar
637,Clarinet
638,DoubleBass
639,Saxophone
640,Clarinet
641,Saxophone
642,Saxophone
643,Clarinet
644,Saxophone
645,Trumpet
646,Trumpet
647,Trumpet
648,Clarinet
649,Oboe
650,Clarinet
651,Clarinet
652,Saxophone
653,Clarinet
654,Clarinet
655,DoubleBass
656,Trumpet
657,Saxophone
658,Saxophone
659,Clarinet
660,Trumpet
661,Accordian
662,Trumpet
663,Saxophone
664,Clarinet
665,Clarinet
666,Saxophone
667,Saxophone
668,Clarinet
669,Trumpet
670,Trumpet
671,Violin
672,Clarinet
673,Clarinet
674,Trumpet
675,Clarinet
676,ElectricGuitar
677,Clarinet
678,Clarinet
679,Piano
680,Saxophone
681,Trombone
682,Clarinet
683,Trumpet
684,ElectricGuitar
685,Trumpet
686,Clarinet
687,Saxophone
688,Piano
689,Piano
690,Oboe
691,Saxophone
692,Clarinet
693,Trumpet
694,Saxophone
695,Clarinet
696,Clarinet
697,Clarinet
698,Saxophone
699,Trumpet
700,Clarinet
701,Trumpet
702,Trumpet
703,Saxophone
704,Saxophone
705,Clarinet
706,Trumpet
707,Trombone
708,ElectricGuitar
709,Clarinet
710,Piano
711,Trumpet
712,Trumpet
713,Saxophone
714,Trumpet
715,Saxophone
716,Clarinet
717,Trumpet
718,Piano
719,Clarinet
720,Saxophone
721,Saxophone
722,Oboe
723,Trombone
724,Saxophone
725,Clarinet
726,Accordian
727,Saxophone
728,DoubleBass
729,Trumpet
730,Clarinet
731,Trumpet
732,Violin
733,Clarinet
734,Clarinet
735,Saxophone
736,Trumpet
737,Piano
738,Clarinet
739,Saxophone
740,Violin
741,Saxophone
742,Clarinet
743,Saxophone
744,Saxophone
745,Piano
746,Saxophone
747,Trumpet
748,Trumpet
749,Clarinet
750,Trumpet
751,Clarinet
752,Trumpet
753,Oboe
754,Piano
755,Trumpet
756,Clarinet
757,Clarinet
758,Saxophone
759,ElectricGuitar
760,Saxophone
761,DoubleBass
762,Trumpet
763,ElectricGuitar
764,DoubleBass
765,Trumpet
766,Saxophone
767,Trombone
768,DoubleBass
769,Piano
770,Violin
771,ElectricGuitar
772,Clarinet
773,Trumpet
774,Saxophone
775,Saxophone
776,Accordian
777,Saxophone
778,Trombone
779,Clarinet
780,Clarinet
781,Trumpet
782,Saxophone
783,ElectricGuitar
784,Saxophone
785,Trumpet
786,Clarinet
787,Saxophone
788,Clarinet
789,Saxophone
790,Saxophone
791,Clarinet
792,Accordian
793,Clarinet
794,Clarinet
795,Trumpet
796,Trumpet
797,DoubleBass
798,Saxophone
799,Trumpet
800,Trumpet
801,DoubleBass
802,ElectricGuitar
803,ElectricGuitar
804,Saxophone
805,Oboe
806,Saxophone
807,Trumpet
808,Trumpet
809,Saxophone
810,Saxophone
811,Accordian
812,Clarinet
813,Trumpet
814,Accordian
815,Trumpet
816,Trombone
817,Piano
818,Clarinet
819,Oboe
820,Trumpet
821,Oboe
822,Accordian
823,Clarinet
824,Clarinet
825,Trumpet
826,Clarinet
827,Violin
828,Trumpet
829,DoubleBass
830,Accordian
831,Trumpet
832,Clarinet
833,Saxophone
834,Clarinet
835,Piano
836,Trumpet
837,Oboe
838,Clarinet
839,Trombone
840,DoubleBass
841,Clarinet
842,Clarinet
843,DoubleBass
844,Saxophone
845,Accordian
846,ElectricGuitar
847,DoubleBass
848,Trumpet
849,Piano
850,DoubleBass
851,Saxophone
852,Piano
853,Saxophone
854,Trumpet
855,Saxophone
856,Clarinet
857,ElectricGuitar
858,Clarinet
859,ElectricGuitar
860,Saxophone
861,DoubleBass
862,Oboe
863,Saxophone
864,Saxophone
865,Trumpet
866,ElectricGuitar
867,Clarinet
868,Clarinet
869,Clarinet
870,Saxophone
871,Piano
872,Clarinet
873,Trumpet
874,ElectricGuitar
875,DoubleBass
876,DoubleBass
877,ElectricGuitar
878,Trumpet
879,DoubleBass
880,Trombone
881,Clarinet
882,Saxophone
883,ElectricGuitar
884,ElectricGuitar
885,DoubleBass
886,Clarinet
887,Trumpet
888,Piano
889,Piano
890,Clarinet
891,Accordian
892,ElectricGuitar
893,Trumpet
894,Clarinet
895,ElectricGuitar
896,Saxophone
897,Trumpet
898,Trumpet
899,Trumpet
900,Clarinet
901,Trombone
902,Clarinet
903,Trombone
904,Accordian
905,Saxophone
906,Clarinet
907,ElectricGuitar
908,Clarinet
909,Saxophone
910,Trumpet
911,Saxophone
912,Saxophone
913,Clarinet
914,Saxophone
915,Saxophone
916,Accordian
917,Saxophone
918,ElectricGuitar
919,Clarinet
920,Clarinet
921,Saxophone
922,DoubleBass
923,Saxophone
924,Clarinet
925,Saxophone
926,ElectricGuitar
927,Trombone
928,Clarinet
929,Oboe
930,Violin
931,Clarinet
932,Clarinet
933,ElectricGuitar
934,Trumpet
935,Violin
936,Saxophone
937,Clarinet
938,Saxophone
939,Trumpet
940,Trumpet
941,Clarinet
942,Clarinet
943,Clarinet
944,Trumpet
945,Accordian
946,Trumpet
947,Saxophone
948,Piano
949,Saxophone
950,Saxophone
951,Clarinet
952,Oboe
953,Saxophone
954,DoubleBass
955,Saxophone
956,Saxophone
957,Clarinet
958,Clarinet
959,Clarinet
960,Clarinet
961,Clarinet
962,Clarinet
963,Clarinet
964,Violin
965,ElectricGuitar
966,Violin
967,Saxophone
968,Piano
969,Clarinet
970,Trombone
971,Accordian
972,Clarinet
973,Accordian
974,Clarinet
975,Trumpet
976,Clarinet
977,Violin
978,Trumpet
979,ElectricGuitar
980,Trumpet
981,Trumpet
982,Saxophone
983,Oboe
984,Saxophone
985,Clarinet
986,ElectricGuitar
987,Clarinet
988,Trumpet
989,Clarinet
990,Accordian
991,Clarinet
992,Piano
993,Accordian
994,Clarinet
995,Saxophone
996,Saxophone
997,Clarinet
998,Trombone
999,Saxophone
1000,DoubleBass
1001,Trumpet
1002,Saxophone
1003,Saxophone
1004,Piano
1005,Saxophone
1006,Violin
1007,Saxophone
1008,Saxophone
1009,Trumpet
1010,Clarinet
1011,Clarinet
1012,Clarinet
1013,Oboe
1014,Saxophone
1015,Piano
1016,Saxophone
1017,Clarinet
1018,Trumpet
1019,Saxophone
1020,Piano
1021,Oboe
1022,Clarinet
1023,DoubleBass
1024,DoubleBass
1025,Saxophone
1026,Trumpet
1027,Trombone
1028,Trumpet
1029,ElectricGuitar
1030,Trumpet
1031,Saxophone
1032,Clarinet
1033,Saxophone
1034,ElectricGuitar
1035,Trumpet
1036,Trumpet
1037,Trumpet
1038,DoubleBass
1039,Oboe
1040,Accordian
1041,ElectricGuitar
1042,Trumpet
1043,Clarinet
1044,Trombone
1045,Trombone
1046,Clarinet
1047,Trumpet
1048,Saxophone
1049,Piano
1050,Clarinet
1051,Violin
1052,Trumpet
1053,Clarinet
1054,Clarinet
1055,Accordian
1056,Trumpet
1057,ElectricGuitar
1058,Clarinet
1059,Saxophone
1060,Trumpet
1061,Clarinet
1062,Violin
1063,Clarinet
1064,ElectricGuitar
1065,Accordian
1066,Saxophone
1067,Clarinet
1068,Saxophone
1069,Trumpet
1070,Trumpet
1071,Clarinet
1072,Clarinet
1073,Saxophone
1074,Violin
1075,Trombone
1076,Saxophone
1077,Clarinet
1078,Clarinet
1079,Clarinet
1080,Clarinet
1081,ElectricGuitar
1082,Clarinet
1083,Saxophone
1084,Violin
1085,Saxophone
1086,DoubleBass
1087,Saxophone
1088,Oboe
1089,Clarinet
1090,Saxophone
1091,DoubleBass
1092,Clarinet
1093,Piano
1094,Saxophone
1095,ElectricGuitar
1096,Clarinet
1097,Saxophone
1098,Clarinet
1099,DoubleBass
1100,Trumpet
1101,Clarinet
1102,Trumpet
1103,Trombone
1104,Trumpet
1105,Trumpet
1106,Trumpet
1107,Clarinet
1108,Clarinet
1109,ElectricGuitar
1110,Trumpet
1111,Trombone
1112,Saxophone
1113,Saxophone
1114,Saxophone
1115,Clarinet
1116,ElectricGuitar
1117,Clarinet
1118,Clarinet
1119,Trumpet
1120,Clarinet
1121,Clarinet
1122,Trumpet
1123,ElectricGuitar
1124,Trombone
1125,Trombone
1126,Clarinet
1127,Oboe
1128,Trumpet
1129,Saxophone
1130,Piano
1131,Clarinet
1132,ElectricGuitar
1133,Clarinet
1134,ElectricGuitar
1135,Clarinet
1136,Saxophone
1137,Accordian
1138,DoubleBass
1139,Saxophone
1140,Piano
1141,Saxophone
1142,Piano
1143,Clarinet
1144,Saxophone
1145,Clarinet
1146,Accordian
1147,DoubleBass
1148,Violin
1149,Piano
1150,Trumpet
1151,Oboe
1152,Saxophone
1153,ElectricGuitar
1154,Trombone
1155,Violin
1156,Saxophone
1157,Saxophone
1158,Trumpet
1159,Clarinet
1160,ElectricGuitar
1161,Clarinet
1162,Trumpet
1163,Saxophone
1164,Clarinet
1165,Saxophone
1166,Clarinet
1167,Accordian
1168,Piano
1169,Trumpet
1170,Piano
1171,Trumpet
1172,Saxophone
1173,Clarinet
1174,Clarinet
1175,Trumpet
1176,Accordian
1177,ElectricGuitar
1178,Saxophone
1179,DoubleBass
1180,Clarinet
1181,Piano
1182,Trumpet
1183,Accordian
1184,Saxophone
1185,DoubleBass
1186,Trumpet
1187,Clarinet
1188,Clarinet
1189,Clarinet
1190,ElectricGuitar
1191,Trumpet
1192,Clarinet
1193,Clarinet
1194,Clarinet
1195,Trombone
1196,Trumpet
1197,Violin
1198,DoubleBass
1199,DoubleBass
1200,ElectricGuitar
1201,Clarinet
1202,Trumpet
1203,Accordian
1204,Trumpet
1205,ElectricGuitar
1206,Trumpet
1207,Piano
1208,Oboe
1209,Oboe
1210,Saxophone
1211,Clarinet
1212,Trombone
1213,Oboe
1214,ElectricGuitar
1215,ElectricGuitar
1216,Saxophone
1217,DoubleBass
1218,DoubleBass
1219,Clarinet
1220,Piano
1221,Trumpet
1222,Saxophone
1223,Violin
1224,Clarinet
1225,Clarinet
1226,Trumpet
1227,Piano
1228,Clarinet
1229,Trombone
1230,Violin
1231,Clarinet
1232,Trumpet
1233,Trumpet
1234,Saxophone
1235,Clarinet
1236,Trumpet
1237,Clarinet
1238,DoubleBass
1239,Saxophone
1240,Trumpet
1241,Clarinet
1242,Trumpet
1243,Clarinet
1244,Saxophone
1245,Saxophone
1246,Saxophone
1247,Saxophone
1248,Saxophone
1249,Trumpet
1250,Trumpet
1251,Saxophone
1252,Clarinet
1253,Oboe
1254,Clarinet
1255,Trumpet
1256,Trumpet
1257,Clarinet
1258,Saxophone
1259,DoubleBass
1260,DoubleBass
1261,Trumpet
1262,Saxophone
1263,Clarinet
1264,Clarinet
1265,Clarinet
1266,Trumpet
1267,Saxophone
1268,Violin
1269,Clarinet
1270,ElectricGuitar
1271,ElectricGuitar
1272,ElectricGuitar
1273,Violin
1274,DoubleBass
1275,Saxophone
1276,Saxophone
1277,Saxophone
1278,Clarinet
1279,Oboe
1280,Accordian
1281,DoubleBass
1282,Clarinet
1283,Oboe
1284,Saxophone
1285,Clarinet
1286,Clarinet
1287,Saxophone
1288,Clarinet
1289,Clarinet
1290,Saxophone
1291,Saxophone
1292,Saxophone
1293,Trombone
1294,Trumpet
1295,Piano
1296,Trombone
1297,Oboe
1298,Trumpet
1299,Accordian
1300,Trumpet
1301,Trumpet
1302,Trumpet
1303,Clarinet
1304,Saxophone
1305,DoubleBass
1306,Saxophone
1307,ElectricGuitar
1308,ElectricGuitar
1309,Saxophone
1310,Trumpet
1311,Oboe
1312,Oboe
1313,Trumpet
1314,Clarinet
1315,Clarinet
1316,ElectricGuitar
1317,Saxophone
1318,ElectricGuitar
1319,Piano
1320,Trombone
1321,Saxophone
1322,ElectricGuitar
1323,Trumpet
1324,Saxophone
1325,Trumpet
1326,Saxophone
1327,DoubleBass
1328,Saxophone
1329,Clarinet
1330,Saxophone
1331,Trumpet
1332,ElectricGuitar
1333,Trumpet
1334,Saxophone
1335,Clarinet
1336,Trumpet
1337,Trumpet
1338,DoubleBass
1339,Clarinet
1340,Clarinet
1341,Trumpet
1342,Clarinet
1343,Trumpet
1344,Saxophone
1345,Clarinet
1346,Clarinet
1347,Piano
1348,Trumpet
1349,Piano
1350,Accordian
1351,Saxophone
1352,Trombone
1353,Saxophone
1354,Clarinet
1355,Trumpet
1356,DoubleBass
1357,Saxophone
1358,Clarinet
1359,Accordian
1360,Saxophone
1361,Saxophone
1362,Trumpet
1363,Trumpet
1364,Violin
1365,Trumpet
1366,ElectricGuitar
1367,Trombone
1368,Clarinet
1369,DoubleBass
1370,Violin
1371,Piano
1372,Trombone
1373,ElectricGuitar
1374,Trumpet
1375,Clarinet
1376,Trumpet
1377,Violin
1378,DoubleBass
1379,DoubleBass
1380,Saxophone
1381,Clarinet
1382,Trumpet
1383,Saxophone
1384,Clarinet
1385,Saxophone
1386,Clarinet
1387,Trumpet
1388,Trumpet
1389,Saxophone
1390,Clarinet
1391,Saxophone
1392,Piano
1393,Clarinet
1394,Trumpet
1395,Trumpet
1396,Trumpet
1397,Trumpet
1398,Piano
1399,Clarinet
1400,Accordian
1401,Trumpet
1402,ElectricGuitar
1403,ElectricGuitar
1404,Saxophone
1405,Trumpet
1406,Clarinet
1407,Clarinet
1408,Trumpet
1409,Trumpet
1410,DoubleBass
1411,Saxophone
1412,Saxophone
1413,Saxophone
1414,Clarinet
1415,Trumpet
1416,Trumpet
1417,Accordian
1418,ElectricGuitar
1419,Oboe
1420,Saxophone
1421,Saxophone
1422,Saxophone
1423,Trumpet
1424,Clarinet
1425,Saxophone
1426,Accordian
1427,DoubleBass
1428,Clarinet
1429,Saxophone
1430,Piano
1431,DoubleBass
1432,Saxophone
1433,Saxophone
1434,Clarinet
1435,Saxophone
1436,Clarinet
1437,Clarinet
1438,Saxophone
1439,Trumpet
1440,Saxophone
1441,Trumpet
1442,Clarinet
1443,Clarinet
1444,Trombone
1445,Clarinet
1446,Trumpet
1447,ElectricGuitar
1448,Piano
1449,Clarinet
1450,Trumpet
1451,Clarinet
1452,Clarinet
1453,Trumpet
1454,Clarinet
1455,ElectricGuitar
1456,Saxophone
1457,DoubleBass
1458,Clarinet
1459,ElectricGuitar
1460,Trumpet
1461,Trumpet
1462,Saxophone
1463,Clarinet
1464,DoubleBass
1465,Saxophone
1466,Trumpet
1467,Saxophone
1468,Trombone
1469,DoubleBass
1470,Saxophone
1471,Saxophone
1472,ElectricGuitar
1473,DoubleBass
1474,Clarinet
1475,Saxophone
1476,Saxophone
1477,Piano
1478,Saxophone
1479,Saxophone
1480,DoubleBass
1481,Clarinet
1482,Saxophone
1483,Piano
1484,Clarinet
1485,Clarinet
1486,Trumpet
1487,Clarinet
1488,Clarinet
1489,Clarinet
1490,Saxophone
1491,Clarinet
1492,Piano
1493,Trumpet
1494,Clarinet
1495,Clarinet
1496,Clarinet
1497,Clarinet
1498,Trumpet
1499,Clarinet
1500,Violin
1501,Trumpet
1502,Saxophone
1503,Trumpet
1504,Clarinet
1505,Trumpet
1506,Accordian
1507,Saxophone
1508,Trumpet
1509,DoubleBass
1510,Saxophone
1511,Clarinet
1512,Oboe
1513,Trumpet
1514,Clarinet
1515,Saxophone
1516,Saxophone
1517,Oboe
1518,Clarinet
1519,Clarinet
1520,DoubleBass
1521,ElectricGuitar
1522,Clarinet
1523,Saxophone
1524,Clarinet
1525,Trumpet
1526,Trumpet
1527,Clarinet
1528,Trumpet
1529,Clarinet
1530,Clarinet
1531,Clarinet
1532,ElectricGuitar
1533,Trumpet
1534,Trumpet
1535,ElectricGuitar
1536,Saxophone
1537,Clarinet
1538,Trumpet
1539,ElectricGuitar
1540,Trombone
1541,Trombone
1542,Saxophone
1543,Clarinet
1544,Oboe
1545,Saxophone
1546,Saxophone
1547,Trumpet
1548,DoubleBass
1549,Trombone
1550,Trumpet
1551,Clarinet
1552,Piano
1553,Trumpet
1554,Trumpet
1555,Piano
1556,DoubleBass
1557,Saxophone
1558,Trumpet
1559,Saxophone
1560,Clarinet
1561,Trumpet
1562,Accordian
1563,Clarinet
1564,Trumpet
1565,Clarinet
1566,Clarinet
1567,Saxophone
1568,Saxophone
1569,ElectricGuitar
1570,Trombone
1571,Trombone
1572,Saxophone
1573,DoubleBass
1574,Clarinet
1575,Trombone
1576,Clarinet
1577,Saxophone
1578,Saxophone
1579,Trombone
1580,Clarinet
1581,Clarinet
1582,Clarinet
1583,Trombone
1584,Clarinet
1585,Clarinet
1586,Trumpet
1587,Trombone
1588,DoubleBass
1589,Clarinet
1590,DoubleBass
1591,Trumpet
1592,ElectricGuitar
1593,Oboe
1594,Saxophone
1595,Trumpet
1596,Violin
1597,Clarinet
1598,ElectricGuitar
1599,ElectricGuitar
1600,Saxophone
1601,Violin
1602,Clarinet
1603,Clarinet
1604,Trumpet
1605,Saxophone
1606,Trombone
1607,Violin
1608,Piano
1609,ElectricGuitar
1610,Clarinet
1611,Piano
1612,Saxophone
1613,Trombone
1614,Oboe
1615,Trumpet
1616,Trumpet
1617,Saxophone
1618,Clarinet
1619,Trumpet
1620,Accordian
1621,Clarinet
1622,ElectricGuitar
1623,Clarinet
1624,Saxophone
1625,Clarinet
1626,Trumpet
1627,Saxophone
1628,Trombone
1629,Trumpet
1630,Clarinet
1631,Trumpet
1632,Clarinet
1633,Saxophone
1634,ElectricGuitar
1635,Saxophone
1636,Clarinet
1637,Saxophone
1638,Clarinet
1639,Piano
1640,Trumpet
1641,Clarinet
1642,Clarinet
1643,Accordian
1644,Accordian
1645,Saxophone
1646,Trumpet
1647,Oboe
1648,Trombone
1649,Trumpet
1650,Saxophone
1651,Violin
1652,Saxophone
1653,Clarinet
1654,Trumpet
1655,Trumpet
1656,Saxophone
1657,ElectricGuitar
1658,Trumpet
