@relation train_PT5_ElectricGuitar_Marimba_Peak_Conversion

@attribute temporalCentroid numeric
@attribute LogSpecCentroid numeric
@attribute LogSpecSpread numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute Energy numeric
@attribute ZeroCrossings numeric
@attribute SpecCentroid numeric
@attribute SpecSpread numeric
@attribute Rolloff numeric
@attribute bandsCoefSum numeric
@attribute prjmin numeric
@attribute prjmax numeric
@attribute prjsum numeric
@attribute prjdis numeric
@attribute prjstd numeric
@attribute LogAttackTime numeric
@attribute HamoPk1 numeric
@attribute HamoPk2 numeric
@attribute HamoPk3 numeric
@attribute HamoPk4 numeric
@attribute HamoPk5 numeric
@attribute HamoPk6 numeric
@attribute HamoPk7 numeric
@attribute HamoPk8 numeric
@attribute HamoPk9 numeric
@attribute HamoPk10 numeric
@attribute HamoPk11 numeric
@attribute HamoPk12 numeric
@attribute HamoPk13 numeric
@attribute HamoPk14 numeric
@attribute HamoPk15 numeric
@attribute HamoPk16 numeric
@attribute HamoPk17 numeric
@attribute HamoPk19 numeric
@attribute playmethod {blown,string,struck_Hrm}
@attribute class1 {aerophone,chordophone}
@attribute class2 {aero_side,aero_single-reed,chrd_composite,aero_lip-vibrated,chrd_simple,aero_double-reed,aero_free-reed}
@attribute label {TenorSaxophone,Cello,DTrumpet,TenorTrombone,Violin,CTrumpet,B-flatclarinet,Viola,Piano,DoubleBass,Oboe,Accordian,B-FlatTrumpet,SopranoSaxophone,AltoSaxophone,Vibraphone,BaritoneSaxophone,SynthBass,BassSaxophone,Tuba,AcousticBass}

@data
1.073628,-1.551596,0.612298,-1.551729,0.611349,-0.002371,107,189.2769,100.3769,261.0901,453.7329,-0.996728,0.072538,-0.029898,36.90198,0.171491,-0.476059,0.94362,0.928241,0.803215,0.766123,0.682854,0.584731,?,?,?,?,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,Cello
1.300985,-0.449021,1.239663,-0.445814,1.243658,0.003389,223,525.478,495.2467,783.2703,252.3314,-0.996232,0.076284,-0.027108,37.79336,0.171954,-0.122699,1.071776,1.014494,1.011894,0.959438,0.983314,0.846424,0.905082,0.792854,0.825414,0.676482,0.667601,0.660767,0.640023,0.628338,0.675134,0.670251,?,0.687495,string,chordophone,chrd_composite,DoubleBass
1.000043,-0.194676,0.820802,-0.191405,0.825029,-0.002323,284,498.7956,225.7547,651.3794,361.8531,-0.999275,0.014794,-0.029716,35.58085,0.171523,-0.173352,1.005726,0.967445,1.024766,1.035017,0.966607,0.734036,0.821402,0.86423,0.839708,0.851244,0.854112,0.778497,0.714421,0.67429,0.656328,0.592011,0.675603,0.612922,blown,aerophone,aero_double-reed,Oboe
1.018828,-0.634965,0.7321,-0.639602,0.733825,-0.002093,209,364.5608,202.0762,516.7969,390.7245,-0.999237,0.022988,-0.028809,35.12759,0.171677,0.069723,1.035926,1.034613,0.908733,0.976874,0.918703,0.854499,0.872772,0.78785,0.739828,0.698265,0.747659,0.611462,?,?,?,?,?,?,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.999821,-0.077582,0.776691,-0.077299,0.774707,-0.002076,252,530.8365,225.4593,651.3794,357.258,-0.999015,0.034111,-0.028901,35.63266,0.171662,0.055009,0.950339,0.995966,1.037763,1.039373,0.955696,0.845279,0.844751,0.872169,0.78249,0.857083,0.850241,0.815387,0.780265,0.675556,0.640821,0.620249,0.69337,0.666794,blown,aerophone,aero_double-reed,Oboe
1.035114,-0.536876,0.763138,-0.535917,0.763644,0.001005,326,393.1926,213.4597,519.4885,377.6679,-0.99939,0.012042,-0.030541,34.60747,0.171378,0.218593,1.041417,1.034719,1.009101,0.974373,0.912128,0.855518,0.965233,0.782151,0.834812,0.679534,0.779354,0.6279,0.67381,?,0.740176,?,0.66722,0.699374,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.679426,-0.819663,0.685637,-0.817548,0.686074,0.002723,168,322.7568,216.7285,392.981,377.836,-0.99914,0.017802,-0.030703,35.27942,0.171349,0.297961,1.071323,0.938984,0.96823,0.934721,0.881556,0.899635,0.894486,0.83648,0.819525,0.648613,0.673749,0.640264,0.588397,0.587185,0.607445,?,?,?,blown,aerophone,aero_single-reed,TenorSaxophone
1.512944,-1.031347,1.22529,-1.032646,1.229875,-0.005748,235,365.5107,362.482,788.6536,349.7035,-0.999616,0.016125,-0.028981,34.41814,0.171648,0.054358,0.879985,0.923255,0.867117,0.898535,0.860009,0.913948,0.784294,0.826334,0.766112,0.698812,0.751591,0.698457,0.727319,0.585393,0.666187,0.591271,?,?,blown,aerophone,aero_single-reed,B-flatclarinet
1.000043,-0.248549,0.847114,-0.24576,0.850562,-0.003601,294,485.1793,225.7353,651.3794,373.7416,-0.998554,0.027787,-0.030664,36.40977,0.171356,-0.173352,0.998216,0.975831,1.011175,1.032823,0.958503,0.843557,0.744041,0.839322,0.841328,0.850879,0.843094,0.785745,0.674035,0.587955,0.655005,0.612063,0.650176,?,blown,aerophone,aero_double-reed,Oboe
1.132893,-1.321093,0.705068,-1.324756,0.704433,-0.007565,126,227.1462,122.6478,390.2893,403.7094,-0.997691,0.046534,-0.029123,36.8355,0.171624,-0.712472,0.967265,0.95697,0.853237,0.825372,0.768464,0.684619,0.564834,?,?,?,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,Cello
1.045776,-0.045651,0.75797,-0.048859,0.754847,-0.005055,314,540.8927,224.8237,654.071,359.2315,-0.998899,0.034395,-0.029491,35.68882,0.171561,0.204729,1.002508,0.983626,1.031863,1.034249,0.952857,0.859156,0.812336,0.839529,0.802679,0.735647,0.738214,0.635696,0.69802,?,?,0.621023,?,?,blown,aerophone,aero_double-reed,Oboe
1.012393,-0.340998,0.701382,-0.343798,0.697385,-0.009618,247,439.0813,215.959,522.1802,374.55,-0.999472,0.025846,-0.029012,34.43843,0.171643,0.098561,1.035012,1.035809,1.059872,0.977019,0.920381,0.853664,0.890795,0.780906,0.734061,0.68729,0.880702,0.606287,0.603385,?,0.801216,?,?,0.644517,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.523245,-0.118689,1.248139,-0.115445,1.245907,-0.003001,325,613.8875,411.9496,1047.052,377.1768,-0.999063,0.025479,-0.031277,35.17809,0.171245,-0.237643,1.079453,1.037752,1.050356,0.938286,1.03335,0.888591,1.063151,0.78199,0.989611,0.788573,1.018106,0.776653,0.956508,?,0.915677,?,0.870277,0.869812,blown,aerophone,aero_lip-vibrated,CTrumpet
1.041239,-0.577832,0.717135,-0.581903,0.713846,-0.00103,245,374.1456,176.3591,519.4885,383.249,-0.999449,0.022936,-0.029227,34.74058,0.171606,0.218611,1.0378,1.037189,1.003882,0.982337,0.8835,0.863648,0.914916,0.800534,0.803199,0.716014,0.756246,0.627592,0.655393,?,0.6865,?,0.612038,0.641559,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.075736,-0.61922,1.252442,-0.619243,1.248138,0.001678,217,479.2719,494.2117,780.5786,227.7613,-0.996644,0.045177,-0.031303,38.87269,0.17124,-0.276282,1.095019,1.016761,1.02006,0.961587,1.023169,0.818957,0.892728,0.834237,0.866923,0.785789,0.757231,0.731097,0.730425,0.654317,0.717629,0.649073,0.681656,0.67326,blown,aerophone,aero_free-reed,Accordian
0.873166,-2.140911,1.371203,-2.139103,1.373065,-0.002733,65,147.8424,135.1096,131.8909,484.2753,-0.999107,0.023423,-0.029695,35.8765,0.171526,-0.669145,0.92016,0.960999,?,?,?,?,?,?,?,?,?,1.069872,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.993458,-0.474433,1.286882,-0.47886,1.285957,0.002622,267,532.4922,519.2392,783.2703,232.1858,-0.997589,0.037325,-0.030308,37.80923,0.171419,-0.334808,1.075695,1.014596,0.985642,0.962463,0.997138,0.855355,0.898491,0.830491,0.861402,0.796657,0.74009,0.723943,0.654154,0.668398,0.64184,0.702526,0.62533,0.66584,blown,aerophone,aero_free-reed,Accordian
1.771543,-0.893211,1.221547,-0.888711,1.224259,0.006411,188,385.062,330.7732,909.7778,388.5539,-0.99786,0.025424,-0.030453,35.97022,0.171393,-0.024803,0.70845,0.95654,0.771309,0.941996,0.850852,0.950561,0.748512,0.838418,0.789322,0.744915,0.811684,0.722122,0.77185,0.634493,0.707359,0.649401,0.625503,0.627546,blown,aerophone,aero_single-reed,B-flatclarinet
0.814554,-2.642822,2.892076,-2.638307,2.891922,0.006145,152,209.048,194.5332,261.0901,535.9503,-0.997995,0.057817,-0.027876,35.97202,0.171831,-0.696319,1.064316,0.919493,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
1.67324,-0.710605,0.655594,-0.708211,0.660266,-0.001465,126,347.2089,230.7537,522.1802,386.3087,-0.999218,0.029645,-0.028937,34.88406,0.171656,0.365883,1.105801,0.947574,1.002756,0.976829,0.910024,0.937446,0.932178,0.862809,0.846173,0.684545,0.673059,0.644708,?,?,?,?,?,?,blown,aerophone,aero_single-reed,TenorSaxophone
1.012393,-0.358979,0.718077,-0.360182,0.718291,-0.003456,254,437.0074,230.5074,522.1802,345.5789,-0.999159,0.017708,-0.029843,35.31509,0.171501,0.098561,1.035505,1.036444,1.05191,0.981515,0.928381,0.862596,0.867285,0.792565,0.766592,0.71099,0.85706,0.602244,?,0.581431,0.825,?,?,0.70411,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.390276,0.188148,1.083193,0.183397,1.083528,-0.004161,290,693.2389,382.301,1044.36,370.0289,-0.999598,0.018243,-0.029861,34.35075,0.171497,-0.231911,1.040653,0.897388,1.083966,1.059689,1.058481,0.926833,1.068424,0.904421,0.911757,0.898152,1.040442,0.84986,0.839865,0.770764,0.944287,?,0.751096,0.82374,blown,aerophone,aero_lip-vibrated,CTrumpet
0.966139,-1.812504,1.196364,-1.808729,1.191409,-0.004187,89,178.8631,134.3103,261.0901,494.1673,-0.999443,0.016543,-0.030517,34.74812,0.171382,-0.669145,?,0.968285,?,?,0.899941,?,?,?,?,?,?,1.227691,?,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
0.999821,-0.352107,1.02348,-0.351581,1.02208,-0.003075,225,480.5753,261.9408,654.071,356.6178,-0.999119,0.027402,-0.027469,35.55257,0.171897,0.055009,0.91926,0.946203,0.980915,0.992779,0.935446,0.811186,0.796995,0.805982,0.754607,0.755544,0.583042,0.658053,0.72677,0.56182,0.558468,0.63206,0.563382,?,blown,aerophone,aero_double-reed,Oboe
1.693705,-0.811437,0.709938,-0.813344,0.706048,0.009253,126,327.8489,222.1615,519.4885,385.2126,-0.99937,0.027419,-0.029683,34.60286,0.171528,0.327032,1.066833,0.920235,0.969641,0.957398,0.888522,0.932261,0.932476,0.86183,0.823665,0.77494,0.734865,0.668421,0.677888,0.677586,0.698142,0.693438,0.704605,0.697925,blown,aerophone,aero_single-reed,TenorSaxophone
1.536829,-1.236462,0.932802,-1.234574,0.936766,0.004308,190,266.2685,222.6753,382.2144,365.9427,-0.999212,0.028483,-0.029166,35.43972,0.171617,-0.252393,1.050009,1.032765,1.044629,0.943918,0.940045,0.900932,0.787023,0.829134,0.823718,0.822629,0.776524,0.837276,0.750109,0.734023,0.706016,0.661605,?,?,blown,aerophone,aero_lip-vibrated,CTrumpet
1.810818,-1.75357,0.456294,-1.754164,0.460696,-0.004108,64,158.0546,73.6878,131.8909,486.5713,-0.996359,0.071243,-0.024818,36.9161,0.172299,-0.342021,0.905027,0.886482,0.735059,0.677273,?,?,?,?,?,?,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,Cello
1.391502,-0.521297,1.395834,-0.517666,1.398208,0.007376,208,508.9809,406.6891,915.1611,347.9654,-0.999458,0.022005,-0.02903,34.36573,0.17164,-0.2911,1.038556,0.905767,1.044668,1.061599,1.057145,0.944815,0.960415,0.920653,0.916395,0.906934,0.910483,0.890717,0.878065,0.781041,0.850666,0.747251,0.80025,0.813167,blown,aerophone,aero_lip-vibrated,CTrumpet
1.071612,-0.723852,1.27257,-0.721523,1.267643,0.006535,227,457.833,491.8558,780.5786,226.7277,-0.997554,0.040013,-0.030632,37.75522,0.171361,-0.276282,1.08784,1.016859,1.013363,0.966229,0.993709,0.855591,0.821643,0.825877,0.861205,0.695161,0.726185,0.750914,0.701221,0.758163,0.643478,0.539719,0.683895,0.716397,blown,aerophone,aero_free-reed,Accordian
1.512944,-0.887402,1.223939,-0.892198,1.22733,0.00163,226,396.3099,373.7597,907.0862,354.2493,-0.999267,0.027074,-0.030154,35.35851,0.171446,0.054358,0.930755,0.920186,0.897807,0.902845,0.834084,0.904241,0.823983,0.833781,0.692314,0.817636,0.697667,0.681973,0.699769,0.685301,0.760417,0.615751,0.63441,0.650551,blown,aerophone,aero_single-reed,B-flatclarinet
1.850129,-0.953476,1.19563,-0.951857,1.197996,-0.005437,189,368.5725,324.0854,909.7778,387.6858,-0.998237,0.019841,-0.031242,35.25845,0.171251,-0.026181,0.713655,0.954207,0.773155,0.935666,0.847752,0.947353,0.751179,0.831524,0.788797,0.7305,0.794538,0.714343,0.775725,0.669641,0.678149,0.636208,0.646687,0.635366,blown,aerophone,aero_single-reed,B-flatclarinet
1.22923,-0.152812,0.853255,-0.148917,0.854287,0.005424,167,534.1893,340.8167,654.071,344.2782,-0.999331,0.0185,-0.029642,35.32041,0.171535,-0.20188,0.965855,1.047841,1.028995,0.983839,0.908004,0.932846,0.933333,0.958358,0.946792,0.938111,0.908773,0.900254,0.883847,0.82782,0.793028,0.766745,0.754397,0.708801,blown,aerophone,aero_single-reed,TenorSaxophone
1.549887,-0.814408,1.118821,-0.817364,1.122035,-0.002777,187,373.0487,288.4001,780.5786,387.0419,-0.998931,0.026407,-0.029043,35.90293,0.171638,-0.253451,1.052126,1.042136,1.075021,0.969117,0.982033,0.877482,1.00483,0.863844,0.871989,0.834295,0.908662,0.879506,0.896641,0.811855,0.787572,0.743124,0.717423,0.719693,blown,aerophone,aero_lip-vibrated,CTrumpet
1.810818,-0.959906,0.734145,-0.956361,0.738578,0.001158,126,290.8842,145.2855,392.981,369.0865,-0.995015,0.017438,-0.032435,37.81974,0.171029,-0.342021,0.996519,0.993226,0.896621,0.882338,0.827515,0.772306,0.651597,0.528683,?,?,?,?,?,?,?,?,?,?,string,chordophone,chrd_composite,Viola
1.693705,-0.832215,0.721091,-0.833037,0.717509,-0.001611,126,324.5741,222.7419,519.4885,386.7674,-0.9994,0.027744,-0.028852,34.5848,0.17167,0.327032,1.060648,0.915875,0.963693,0.951114,0.884291,0.926615,0.926194,0.855596,0.81629,0.768231,0.737349,0.659803,0.668163,0.678478,0.686662,0.680804,0.694076,0.68168,blown,aerophone,aero_single-reed,TenorSaxophone
1.512944,-0.315194,1.17765,-0.310222,1.181304,0.002484,300,538.5607,372.3477,915.1611,352.9242,-0.99912,0.026786,-0.028128,35.69007,0.17179,0.054358,0.979295,0.958392,0.930002,0.941868,0.934758,0.975248,0.87816,0.840938,0.796448,0.836213,0.829589,0.786564,0.774663,?,0.768421,0.615851,0.681269,0.636904,blown,aerophone,aero_single-reed,B-flatclarinet
0.79522,-2.441024,0.882359,-2.445248,0.884547,-0.001506,60,107.1737,64.14582,131.8909,380.2771,-0.989666,0.026235,-0.033062,39.24508,0.170909,-0.696172,0.986152,0.891972,0.916673,0.8219,0.808728,0.724991,0.798231,0.688779,0.708379,0.56751,0.723768,0.637437,0.658503,?,?,?,?,?,struck_Hrm,chordophone,chrd_simple,Piano
1.526102,-0.980182,1.238545,-0.975887,1.237328,-0.000114,226,362.9798,329.3431,785.9619,368.319,-0.999213,0.028055,-0.030222,35.35228,0.171434,-0.312404,1.040436,1.025766,0.976457,0.917847,0.947165,0.876792,0.993072,0.727839,0.932839,0.727004,0.983667,0.726725,0.936867,0.713809,0.91053,0.687259,0.880522,0.880196,blown,aerophone,aero_lip-vibrated,CTrumpet
1.225879,-0.461984,0.852353,-0.46088,0.85019,-0.002488,182,438.0808,314.3965,522.1802,333.8415,-0.998684,0.024033,-0.031454,35.82499,0.171212,-0.055417,1.034854,1.027254,1.009278,0.964201,0.902239,0.908721,0.930105,0.943265,0.923207,0.918965,0.894469,0.887131,0.867464,0.809277,0.775621,0.754874,0.737256,0.68355,blown,aerophone,aero_single-reed,TenorSaxophone
1.391502,-0.52662,1.382003,-0.528925,1.386461,0.006929,244,502.0201,395.6523,912.4695,358.5763,-0.999136,0.033732,-0.028985,35.05092,0.171648,-0.2911,1.035165,0.907288,1.053873,1.053271,1.053862,0.945838,0.997785,0.917375,0.909643,0.906281,0.925787,0.881532,0.888647,0.796507,0.78977,0.747791,0.812137,0.837934,blown,aerophone,aero_lip-vibrated,CTrumpet
1.300985,-0.186149,1.115302,-0.190343,1.114033,0.00299,265,583.4775,489.1134,783.2703,259.9585,-0.997071,0.065846,-0.026946,37.49733,0.17198,-0.122699,1.042931,1.018517,1.016658,0.948076,1.033498,0.839796,0.887503,0.787832,0.970422,0.742942,0.88328,0.750466,0.768306,0.695159,0.726548,0.635375,0.734498,0.627643,string,chordophone,chrd_composite,DoubleBass
1.021142,-0.049379,0.7996,-0.046086,0.796707,0.003991,318,543.5979,221.4559,656.7627,367.1847,-0.999477,0.008976,-0.031024,34.50425,0.171291,0.08522,0.965954,0.968588,1.016357,1.009326,0.939677,0.750444,0.730092,0.767508,0.684934,0.656498,?,0.582611,0.652947,0.584579,?,?,?,?,blown,aerophone,aero_double-reed,Oboe
